User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Susan Cooper,@BuzzEdition,2020-12-12T23:58:39.000Z,"People keep mentioning these 
@realDonaldTrump
 appointed judges letting him down, but the truth is these were @senatemajldr appointed judges. Trump just doesn't realize that Mitch McConnell was serving his own agenda, not trump's. These were never trump judges. Trump got played.Quote Tweet
Adam Klasfeld
@KlasfeldReports
 ¬∑ Dec 12, 2020
In his reply brief, [Trump] asks that the Rule of Law be followed,'ù Trump-appointed Judge Ludwig observed, in a ruling dismissing his case with prejudice. 

It has been."" https://lawandcrime.com/2020-election/another-trump-appointed-judge-rejects-another-one-of-the-presidents-meritless-post-election-lawsuits/¶
Show this thread",,,6
BioAnnie Loves Justice #VOTE,@BioAnnie2,2020-12-12T23:59:55.000Z,"rusty...or Ruskie...or whatever you go by...are you threatening people?

Your profile seems like you mean those words.

You also might want to buy a dictionary and look up commie.ù
@FBI
 @CIA
 @ODNIgovrusty...or Ruskie...or whatever you go by...are you threatening people?

Your profile seems like you mean those words.

You also might want to buy a dictionary and look up commie.ù
@FBI
 @CIA
 @ODNIgov",,,1
Don clow,@Donclow3,2020-12-13T23:58:31.000Z,"GOOD THING FOR THE COUNTRY THAT TRUMP WILL BE LEAVING OFFICE ON JANUARY 20,2021.GOOD THING FOR THE COUNTRY THAT TRUMP WILL BE LEAVING OFFICE ON JANUARY 20,2021.",2,,5
MatthewJshow,@MatthewJshow,2020-12-13T23:01:59.000Z,"We have a real fighter in the WH!

BRAVO PRESIDENT TRUMP!We have a real fighter in the WH!

BRAVO PRESIDENT TRUMP!",496,114,967
Soop,@SoopremeKommand,2020-12-13T23:59:00.000Z,"He lost.

HE LOST HE LOST LOSER LOSER LOST LOST LOST.

LOST.

HE LOST.

SCOTUS said go home, loser, you lost.",,,5
Tom Fitton,@TomFitton,2020-12-13T23:57:05.000Z,"Will 
@SenatorLoeffler
 and 
@sendavidperdue
 object under law to Electoral College Biden electors appointed in states with compromised elections? 
@RealDonaldTrump",174,1.4K,6.8K
amy mostella,@amymostella,2020-12-13T23:59:26.000Z,sounds like nevada and possibly arizona are sending up dueling electors,1,1,2
jvjd,@jvjd65276885,2020-12-13T23:58:53.000Z,"Arguing with a republican is like being stuck between a rock and a hard place. If you claim they haven't been able to prove fraud, they'll ask you to look deeper and see the truth. But when you look deeper and find out their claim has been debunked they claim it's ""fake news"".Arguing with a republican is like being stuck between a rock and a hard place. If you claim they haven't been able to prove fraud, they'll ask you to look deeper and see the truth. But when you look deeper and find out their claim has been debunked they claim it's ""fake news"".",,2,2
#ThePersistence,@ScottPresler,2020-12-13T23:06:44.000Z,"Why won't 
@GaSecofState
 call for a signature audit? 

If he and his staff did their job correctly î as he's certain they did î then why not prove it with a signature audit? 

Why create the perception that you're hiding something, if you're telling the truth?Why won't 
@GaSecofState
 call for a signature audit? 

If he and his staff did their job correctly î as he's certain they did î then why not prove it with a signature audit? 

Why create the perception that you're hiding something, if you're telling the truth?",642,1.9K,9.8K
Richard Frahm II,@RichardFrahmII,2020-12-13T23:59:16.000Z,One reason might be because they're killing people. Didn't the governor's daughter's boyfriend just die? Yeah car crash riiiiiiight.,,,1
Trump supporter,@JamesTo38002067,2020-12-13T23:40:58.000Z,I absolutely agree that he should. Ultimately For him to just leave the WH silently would be exactly what the Democrats want. If you'll recall the Democrats(Hillary)made a real issue about him leaving quietly if he lost.I absolutely agree that he should. Ultimately For him to just leave the WH silently would be exactly what the Democrats want. If you'll recall the Democrats(Hillary)made a real issue about him leaving quietly if he lost.,1,,
Trump supporter,@JamesTo38002067,2020-12-13T23:58:37.000Z,They all knew right then that they were going to steal the election. The spotlight-expectation was on President Trump to put his tail in between his legs and leave the White House in defeat quietly. If nothing else prevails in the courts. The insurrection act must be made.,,1,2
Pain is inevitable; suffering is optional,@UTMBColorado,2020-12-13T23:59:48.000Z,"Trump doesn't î then briefly does î wear a mask in stands at Army-Navy football game as Covid rages across U.S. https://cnbc.com/2020/12/12/coronavirus-trump-does-not-wear-mask-at-army-navy-game-despite-covid-concerns.html¶ 

Imagine supporting this dumb animal. You had NOTHING to do with vaccines! You won't even wear a mask like a normal adult.Trump doesn't î then briefly does î wear a mask in stands at Army-Navy football game as Covid rages across U.S. https://cnbc.com/2020/12/12/coronavirus-trump-does-not-wear-mask-at-army-navy-game-despite-covid-concerns.html¶ 

Imagine supporting this dumb animal. You had NOTHING to do with vaccines! You won't even wear a mask like a normal adult.",,,
victoria osborne,@VictoriaLOsborn,2020-12-13T23:58:26.000Z,Goddess knows I am not a Trump supporter but operation warp speed did contribute to an early vaccine he is allowed some creditGoddess knows I am not a Trump supporter but operation warp speed did contribute to an early vaccine he is allowed some credit,7,,5
MURRAY,@murray_nyc,2020-12-13T23:10:02.000Z,"How did Trump win Ohio and Iowa by 8 points when the polls beforehand told a completely different story? Was there FRAUD involved? Trump seems to know a lot about voter fraud, almost like he's an expert on how to do it.How did Trump win Ohio and Iowa by 8 points when the polls beforehand told a completely different story? Was there FRAUD involved? Trump seems to know a lot about voter fraud, almost like he's an expert on how to do it.",264,454,7.5K
jeanninekjonez,@jeanninekjonez,2020-12-13T23:58:26.000Z,He's pissed he cheated and still lost.,,,3
Pam Donahue,@PamDonahue2,2020-12-13T23:58:37.000Z,It doesn't matter how many you get. If you filled them out and voted 3 times...there are checks and balances in place and it would be caught and you would be charged with voter fraud.,,2,4
Nita Cosby,@5_2blue,2020-12-13T23:19:18.000Z,"Don't make me laugh! Besides not having standing, there's  ZERO evidence.  NOWHERE IN THE CONSTITUTION does it say a president can pull a temper tantrum & overthrow an election because they don't like the results. If it were in the Constitution, that would have been evidenced.Don't make me laugh! Besides not having standing, there's  ZERO evidence.  NOWHERE IN THE CONSTITUTION does it say a president can pull a temper tantrum & overthrow an election because they don't like the results. If it were in the Constitution, that would have been evidenced.",10,,74
Jonathan,@leepunchie33,2020-12-13T23:58:54.000Z,I have actually seen the evidence,7,1,4
zestyitalian,@zestyitalianCA,2020-12-13T23:00:29.000Z,And if they do certify PROSECUTE TO THE FULL EXTENT!!And if they do certify PROSECUTE TO THE FULL EXTENT!!,25,2,28
JackTBrown,@InMediaResMO,2020-12-13T23:58:30.000Z,"We're sending ""LASSIE"" to help all you trump sheep find your way - she will take good care of you and your disconfirmed expectancy - she will lead you to your local mental health center - God bless you and you have our thoughts and prayers - get well soon!",1,,4
bonnieg,@bonnieg09399118,2020-12-13T23:49:50.000Z,"You will never understand!    
Trump is 20 steps ahead of these asshats !!! 
Enjoy the showYou will never understand!    
Trump is 20 steps ahead of these asshats !!! 
Enjoy the show",1,,
Chris,@sautemaster1,2020-12-13T23:58:11.000Z,"I have no doubt he's mastered the art of corruption and manipulation. And he has no shame, so lying when everyone knows he's lying isn't a deterrent. But this is one situation he can't shuck and jive his way out of. The constitution and the law makes that clear.",2,,2
"Eugene Gu, MD",@eugenegu,2020-12-13T22:18:32.000Z,The fact that Trump appointed three Justices to the Supreme Court and they all rejected his Kraken Karen lawsuit immediately is an amazing win for democracy.The fact that Trump appointed three Justices to the Supreme Court and they all rejected his Kraken Karen lawsuit immediately is an amazing win for democracy.,98,295,7.3K
Braders,@Braders2k,2020-12-13T23:59:25.000Z,Yeh great! I'm an out sider from he UK... What a big mistake you have made with Biden! I delt he will last four years anyway.. #mistake #pedo #scam #dontlikeyankesanyway,8,,2
Cheryl Nasser,@Americanmade54,2020-12-13T23:02:20.000Z,"Your a RACIT MFER!!  DONALD TRUMP IS NOT MAD BLACK PEOPLE VOTED, THEY FUCKING DOWN RIGHT CHEATED AND YOU KNOW IT!! PRESIDENT TRUMP HAS DONE MORE FOR THE BLACK COMMUNITY THAN ANY OTHER PRESIDENT IN THE HISTORY OF THE US...   EAT THIS...OUT IF THE MOUTH OF A CORRUPT MFERYour a RACIT MFER!!  DONALD TRUMP IS NOT MAD BLACK PEOPLE VOTED, THEY FUCKING DOWN RIGHT CHEATED AND YOU KNOW IT!! PRESIDENT TRUMP HAS DONE MORE FOR THE BLACK COMMUNITY THAN ANY OTHER PRESIDENT IN THE HISTORY OF THE US...   EAT THIS...OUT IF THE MOUTH OF A CORRUPT MFER",16,,7
Howard Atkinson,@HowardJames_,2020-12-13T23:58:40.000Z,"Joe Biden must be the smartest politician in Washington to have pulled it off and not get caught. Deserves to be president just for being so dam smart. And btw, I spelled dam wrong on purpose.",1,,2
cindy,@cindy25268374,2020-12-13T23:56:47.000Z,"Its not over til its over. Right now, there are too many questions about the fraudulent ways this election was run
Totally unacceptable. Must fight for a free  fair electionIts not over til its over. Right now, there are too many questions about the fraudulent ways this election was run
Totally unacceptable. Must fight for a free  fair election",7,,1
Ugh,@ContrarySarie,2020-12-13T23:58:34.000Z,"It's over. All 50 states have certified and 59 election fraud cases have been tossed for lack of evidence. The Supreme Court declined 2 cases. The only person raising questions about this election is Trump, who cannot deal with being a loser.",,,7
Memes & Simp 4 Sunset,@KatoNeg11,2020-12-13T23:57:33.000Z,"Mf I'm Conservative.
Hong Kong is NOT a real democracy and is still under CCP control, which is why there were mass protests and near riots
Taiwan is still claimed by mainland China.Mf I'm Conservative.
Hong Kong is NOT a real democracy and is still under CCP control, which is why there were mass protests and near riots
Taiwan is still claimed by mainland China.",3,,1
Pope of Muskanity,@RationalEtienne,2020-12-13T23:58:08.000Z,"Trump was right, he is the ""Great Unifier"". He unified most of the world in a singular goal when he exited the Paris Climate Accord.

Thank you, 
@realDonaldTrump
!GIF",1,,1
Rob the Blue,@nimtower,2020-12-13T23:49:42.000Z,I'm betting Joe would do better on a civics test than trump.,2,,24
Jason Robinson,@JRobinzson,2020-12-13T23:58:19.000Z,That depends... Who would Joe be cheating off of? ,3,,2
Robert O'Connor,@robbyoconnor,2020-12-13T23:58:39.000Z,"There is no standing. States run their own elections. Unlike you, I understand how elections run, Susan.",,,4
È∫ªÂêâÂπªÊÉ≥ÂÆ∂(deÊ†ëÊ¥û),@Alien_Maze,2020-12-13T23:59:45.000Z,"...to steal the money from AmericanÔºåChinese, Africans and the whole world about the bills and loansù...to steal the money from AmericanÔºåChinese, Africans and the whole world about the bills and loansù",3,,3
Laura Foster Franks,@Laura_A_Foster1,2020-12-13T23:58:31.000Z,"And after the #ElectoralCollege votes tomorrow and Biden wins, what lie will you then tell yourself?",,,3
Joemama's Free Press,@Joemama75,2020-12-13T23:53:20.000Z,I have a feeling that the signature envelopes have long been destroyedI have a feeling that the signature envelopes have long been destroyed,4,,9
ùêÅùêéùêíTÕéRÕéAÕéDÕéEÕéRÕé ¬Æ,@Blackopstocks,2020-12-13T23:58:30.000Z,What do you think the shredder trucks were doing lol,,,2
Mark Russell,@Manruss,2020-12-13T23:57:39.000Z,The reason why vaccines took longer to develop for other diseases is because it took longer to accumulate enough infected people to do the studies. Not so during a pandemic when millions are infected at once.The reason why vaccines took longer to develop for other diseases is because it took longer to accumulate enough infected people to do the studies. Not so during a pandemic when millions are infected at once.,1,,3
Mark Russell,@Manruss,2020-12-13T23:59:03.000Z,Though I suppose you could give Trump credit for there being so many infected people to complete the studies with.,1,,4
Global Awareness 101,@Mononoke__Hime,2020-12-13T23:58:40.000Z,"SEC Filings Parent Company Of Dominion Voting Systems Received $400 MILLION In Oct From Investment Bank In Switzerland That Is 75% OWNED By China Communist Govt.

current/former board members are tied to Chinese communist military and intelligence agencies
https://globalawareness101.org/2020/12/usa-sec-filings-parent-company-of.html¶SEC Filings Parent Company Of Dominion Voting Systems Received $400 MILLION In Oct From Investment Bank In Switzerland That Is 75% OWNED By China Communist Govt.

current/former board members are tied to Chinese communist military and intelligence agencies
https://globalawareness101.org/2020/12/usa-sec-filings-parent-company-of.html¶",,,1
Peter Thorn,@petethorn,2020-12-13T23:59:40.000Z,"This is bullshit, you keep the con going as you have your whole life just to fleece others, and as I'm an optimist, I maintain that karma will be a bitch. Tick tock MF'erThis is bullshit, you keep the con going as you have your whole life just to fleece others, and as I'm an optimist, I maintain that karma will be a bitch. Tick tock MF'er",1,,9
Kurt Bardella,@kurtbardella,2020-12-13T19:02:33.000Z,"""At this point, if 
@realDonaldTrump
 were to tell his supporters that the Earth is flat and the elitist scientists have been lying all along, they would play along and raise questions about the scientists' faulty instruments.""

I write for 
@latimesopinionOp-Ed: Forget compromise. The GOP isn't likely to accept Biden î ever
Republicans march in lock-step and see the world through a lens of villains and heroes î a posture that's an advantage in political warfare.
latimes.com",85,369,1.4K
"Julie Hotard, PhD, psychologist, disinfo expert",@upine,2020-12-13T23:58:56.000Z,"The cult wdn't be possible w/o our allowing the RWng disinfo media to constantly lie, fear/hate monger, demonize Dems to get voters 2 vote 4 GOP con artists. Ppl are in denial re: how much damage it does.The Vast Reach of Right Wing Disinformation
In one of my previous essays, I explained how very much in denial most Americans are about the extent to which our nation is immersed in¶
upine.medium.com",,1,1
